location,scenario_id,horizon,age_id,target_variable,sample,value
ES,A,11 wk,child,inc hosp,2,0
ES,A,12 wk,child,inc hosp,2,0
ES,A,13 wk,child,inc hosp,2,0
ES,A,14 wk,child,inc hosp,2,0
ES,A,15 wk,child,inc hosp,2,0
ES,A,16 wk,child,inc hosp,2,0
ES,A,17 wk,child,inc hosp,2,0
ES,A,18 wk,child,inc hosp,2,0
ES,A,19 wk,child,inc hosp,2,0
ES,A,20 wk,child,inc hosp,2,0
ES,A,21 wk,child,inc hosp,2,0
ES,A,22 wk,child,inc hosp,2,0
ES,A,23 wk,child,inc hosp,2,0
ES,A,24 wk,child,inc hosp,2,0
ES,A,25 wk,child,inc hosp,2,0
ES,A,26 wk,child,inc hosp,2,0
ES,A,27 wk,child,inc hosp,2,0
ES,A,28 wk,child,inc hosp,2,0
ES,A,29 wk,child,inc hosp,2,0
ES,A,30 wk,child,inc hosp,2,0
ES,A,31 wk,child,inc hosp,2,0
ES,A,32 wk,child,inc hosp,2,0
ES,A,33 wk,child,inc hosp,2,0
ES,A,34 wk,child,inc hosp,2,0
ES,A,35 wk,child,inc hosp,2,0
ES,A,36 wk,child,inc hosp,2,0
ES,A,37 wk,child,inc hosp,2,0
ES,A,38 wk,child,inc hosp,2,0
ES,A,39 wk,child,inc hosp,2,0
ES,A,1 wk,child,inc death,2,0
ES,A,2 wk,child,inc death,2,0
ES,A,3 wk,child,inc death,2,0
ES,A,4 wk,child,inc death,2,0
ES,A,5 wk,child,inc death,2,0
ES,A,6 wk,child,inc death,2,0
ES,A,7 wk,child,inc death,2,0
ES,A,8 wk,child,inc death,2,0
ES,A,9 wk,child,inc death,2,0
ES,A,10 wk,child,inc death,2,0
ES,A,11 wk,child,inc death,2,0
ES,A,12 wk,child,inc death,2,0
ES,A,13 wk,child,inc death,2,0
ES,A,14 wk,child,inc death,2,0
ES,A,15 wk,child,inc death,2,0
ES,A,16 wk,child,inc death,2,0
ES,A,17 wk,child,inc death,2,0
ES,A,18 wk,child,inc death,2,0
ES,A,19 wk,child,inc death,2,0
ES,A,20 wk,child,inc death,2,0
ES,A,21 wk,child,inc death,2,0
ES,A,22 wk,child,inc death,2,0
ES,A,23 wk,child,inc death,2,0
ES,A,24 wk,child,inc death,2,0
ES,A,25 wk,child,inc death,2,0
ES,A,26 wk,child,inc death,2,0
ES,A,27 wk,child,inc death,2,0
ES,A,28 wk,child,inc death,2,0
ES,A,29 wk,child,inc death,2,0
ES,A,30 wk,child,inc death,2,0
ES,A,31 wk,child,inc death,2,0
ES,A,32 wk,child,inc death,2,0
ES,A,33 wk,child,inc death,2,0
ES,A,34 wk,child,inc death,2,0
ES,A,35 wk,child,inc death,2,0
ES,A,36 wk,child,inc death,2,0
ES,A,37 wk,child,inc death,2,0
ES,A,38 wk,child,inc death,2,0
ES,A,39 wk,child,inc death,2,0
ES,A,1 wk,child,inc infection,2,25492
ES,A,2 wk,child,inc infection,2,23191
ES,A,3 wk,child,inc infection,2,22262
ES,A,4 wk,child,inc infection,2,23554
ES,A,5 wk,child,inc infection,2,28444
ES,A,6 wk,child,inc infection,2,34800
ES,A,7 wk,child,inc infection,2,41331
ES,A,8 wk,child,inc infection,2,47775
ES,A,9 wk,child,inc infection,2,52130
ES,A,10 wk,child,inc infection,2,51980
ES,A,11 wk,child,inc infection,2,48694
ES,A,12 wk,child,inc infection,2,48235
ES,A,13 wk,child,inc infection,2,50182
ES,A,14 wk,child,inc infection,2,52649
ES,A,15 wk,child,inc infection,2,52528
ES,A,16 wk,child,inc infection,2,49209
ES,A,17 wk,child,inc infection,2,50875
ES,A,18 wk,child,inc infection,2,49165
ES,A,19 wk,child,inc infection,2,46011
ES,A,20 wk,child,inc infection,2,40359
ES,A,21 wk,child,inc infection,2,38705
ES,A,22 wk,child,inc infection,2,36323
ES,A,23 wk,child,inc infection,2,34622
ES,A,24 wk,child,inc infection,2,33207
ES,A,25 wk,child,inc infection,2,35118
ES,A,26 wk,child,inc infection,2,35107
ES,A,27 wk,child,inc infection,2,32653
ES,A,28 wk,child,inc infection,2,31153
ES,A,29 wk,child,inc infection,2,28850
ES,A,30 wk,child,inc infection,2,25116
ES,A,31 wk,child,inc infection,2,23798
ES,A,32 wk,child,inc infection,2,22736
ES,A,33 wk,child,inc infection,2,20593
ES,A,34 wk,child,inc infection,2,15903
ES,A,35 wk,child,inc infection,2,12353
ES,A,36 wk,child,inc infection,2,10830
ES,A,37 wk,child,inc infection,2,9457
ES,A,38 wk,child,inc infection,2,8826
ES,A,39 wk,child,inc infection,2,9356
ES,A,40 wk,child,inc infection,2,9771
ES,A,1 wk,child,inc hosp,3,0
ES,A,2 wk,child,inc hosp,3,0
ES,A,3 wk,child,inc hosp,3,0
ES,A,4 wk,child,inc hosp,3,0
ES,A,5 wk,child,inc hosp,3,0
ES,A,6 wk,child,inc hosp,3,0
ES,A,7 wk,child,inc hosp,3,0
ES,A,8 wk,child,inc hosp,3,0
ES,A,9 wk,child,inc hosp,3,0
ES,A,10 wk,child,inc hosp,3,0
ES,A,11 wk,child,inc hosp,3,0
ES,A,12 wk,child,inc hosp,3,0
ES,A,13 wk,child,inc hosp,3,0
ES,A,14 wk,child,inc hosp,3,0
ES,A,15 wk,child,inc hosp,3,0
ES,A,16 wk,child,inc hosp,3,0
ES,A,17 wk,child,inc hosp,3,0
ES,A,18 wk,child,inc hosp,3,0
ES,A,19 wk,child,inc hosp,3,0
ES,A,20 wk,child,inc hosp,3,0
ES,A,21 wk,child,inc hosp,3,0
ES,A,22 wk,child,inc hosp,3,0
ES,A,23 wk,child,inc hosp,3,0
ES,A,24 wk,child,inc hosp,3,0
ES,A,25 wk,child,inc hosp,3,0
ES,A,26 wk,child,inc hosp,3,0
ES,A,27 wk,child,inc hosp,3,0
ES,A,28 wk,child,inc hosp,3,0
ES,A,29 wk,child,inc hosp,3,0
ES,A,30 wk,child,inc hosp,3,0
ES,A,31 wk,child,inc hosp,3,0
ES,A,32 wk,child,inc hosp,3,0
ES,A,33 wk,child,inc hosp,3,0
ES,A,34 wk,child,inc hosp,3,0
ES,A,35 wk,child,inc hosp,3,0
ES,A,36 wk,child,inc hosp,3,0
ES,A,37 wk,child,inc hosp,3,0
ES,A,38 wk,child,inc hosp,3,0
ES,A,39 wk,child,inc hosp,3,0
ES,A,1 wk,child,inc death,3,0
ES,A,2 wk,child,inc death,3,0
ES,A,3 wk,child,inc death,3,0
ES,A,4 wk,child,inc death,3,0
ES,A,5 wk,child,inc death,3,0
ES,A,6 wk,child,inc death,3,0
ES,A,7 wk,child,inc death,3,0
ES,A,8 wk,child,inc death,3,0
ES,A,9 wk,child,inc death,3,0
ES,A,10 wk,child,inc death,3,0
ES,A,11 wk,child,inc death,3,0
ES,A,12 wk,child,inc death,3,0
ES,A,13 wk,child,inc death,3,0
ES,A,14 wk,child,inc death,3,0
ES,A,15 wk,child,inc death,3,0
ES,A,16 wk,child,inc death,3,0
ES,A,17 wk,child,inc death,3,0
ES,A,18 wk,child,inc death,3,0
ES,A,19 wk,child,inc death,3,0
ES,A,20 wk,child,inc death,3,0
ES,A,21 wk,child,inc death,3,0
ES,A,22 wk,child,inc death,3,0
ES,A,23 wk,child,inc death,3,0
ES,A,24 wk,child,inc death,3,0
ES,A,25 wk,child,inc death,3,0
ES,A,26 wk,child,inc death,3,0
ES,A,27 wk,child,inc death,3,0
ES,A,28 wk,child,inc death,3,0
ES,A,29 wk,child,inc death,3,0
ES,A,30 wk,child,inc death,3,0
ES,A,31 wk,child,inc death,3,0
ES,A,32 wk,child,inc death,3,0
ES,A,33 wk,child,inc death,3,0
ES,A,34 wk,child,inc death,3,0
ES,A,35 wk,child,inc death,3,0
ES,A,36 wk,child,inc death,3,0
ES,A,37 wk,child,inc death,3,0
ES,A,38 wk,child,inc death,3,0
ES,A,39 wk,child,inc death,3,0
ES,A,1 wk,child,inc infection,3,25007
ES,A,2 wk,child,inc infection,3,22678
ES,A,3 wk,child,inc infection,3,23298
ES,A,4 wk,child,inc infection,3,24484
ES,A,5 wk,child,inc infection,3,28045
ES,A,6 wk,child,inc infection,3,34717
ES,A,7 wk,child,inc infection,3,40812
ES,A,8 wk,child,inc infection,3,47601
ES,A,9 wk,child,inc infection,3,52851
ES,A,10 wk,child,inc infection,3,52171
ES,A,11 wk,child,inc infection,3,49463
ES,A,12 wk,child,inc infection,3,50634
ES,A,13 wk,child,inc infection,3,51749
ES,A,14 wk,child,inc infection,3,51402
ES,A,15 wk,child,inc infection,3,51056
ES,A,16 wk,child,inc infection,3,49886
ES,A,17 wk,child,inc infection,3,49697
ES,A,18 wk,child,inc infection,3,48655
ES,A,19 wk,child,inc infection,3,45807
ES,A,20 wk,child,inc infection,3,40934
ES,A,21 wk,child,inc infection,3,37906
ES,A,22 wk,child,inc infection,3,35701
ES,A,23 wk,child,inc infection,3,34069
ES,A,24 wk,child,inc infection,3,34125
ES,A,25 wk,child,inc infection,3,35466
ES,A,26 wk,child,inc infection,3,34648
ES,A,27 wk,child,inc infection,3,33584
ES,A,28 wk,child,inc infection,3,32911
ES,A,29 wk,child,inc infection,3,29694
ES,A,30 wk,child,inc infection,3,26988
ES,A,31 wk,child,inc infection,3,24570
ES,A,32 wk,child,inc infection,3,23929
ES,A,33 wk,child,inc infection,3,21598
ES,A,34 wk,child,inc infection,3,16663
ES,A,35 wk,child,inc infection,3,12970
ES,A,36 wk,child,inc infection,3,10568
ES,A,37 wk,child,inc infection,3,9556
ES,A,38 wk,child,inc infection,3,9168
ES,A,39 wk,child,inc infection,3,8810
ES,A,40 wk,child,inc infection,3,9297
ES,A,1 wk,child,inc hosp,4,0
ES,A,2 wk,child,inc hosp,4,0
ES,A,3 wk,child,inc hosp,4,0
ES,A,4 wk,child,inc hosp,4,0
ES,A,5 wk,child,inc hosp,4,0
ES,A,6 wk,child,inc hosp,4,0
ES,A,7 wk,child,inc hosp,4,0
ES,A,8 wk,child,inc hosp,4,0
ES,A,9 wk,child,inc hosp,4,0
ES,A,10 wk,child,inc hosp,4,0
ES,A,11 wk,child,inc hosp,4,0
ES,A,12 wk,child,inc hosp,4,0
ES,A,13 wk,child,inc hosp,4,0
ES,A,14 wk,child,inc hosp,4,0
ES,A,15 wk,child,inc hosp,4,0
ES,A,16 wk,child,inc hosp,4,0
ES,A,17 wk,child,inc hosp,4,0
ES,A,18 wk,child,inc hosp,4,0
ES,A,19 wk,child,inc hosp,4,0
ES,A,20 wk,child,inc hosp,4,0
ES,A,21 wk,child,inc hosp,4,0
ES,A,22 wk,child,inc hosp,4,0
ES,A,23 wk,child,inc hosp,4,0
ES,A,24 wk,child,inc hosp,4,0
ES,A,25 wk,child,inc hosp,4,0
ES,A,26 wk,child,inc hosp,4,0
ES,A,27 wk,child,inc hosp,4,0
ES,A,28 wk,child,inc hosp,4,0
ES,A,29 wk,child,inc hosp,4,0
ES,A,30 wk,child,inc hosp,4,0
ES,A,31 wk,child,inc hosp,4,0
ES,A,32 wk,child,inc hosp,4,0
ES,A,33 wk,child,inc hosp,4,0
ES,A,34 wk,child,inc hosp,4,0
ES,A,35 wk,child,inc hosp,4,0
ES,A,36 wk,child,inc hosp,4,0
ES,A,37 wk,child,inc hosp,4,0
ES,A,38 wk,child,inc hosp,4,0
ES,A,39 wk,child,inc hosp,4,0
ES,A,1 wk,child,inc death,4,0
ES,A,2 wk,child,inc death,4,0
ES,A,3 wk,child,inc death,4,0
ES,A,4 wk,child,inc death,4,0
ES,A,5 wk,child,inc death,4,0
ES,A,6 wk,child,inc death,4,0
ES,A,7 wk,child,inc death,4,0
ES,A,8 wk,child,inc death,4,0
ES,A,9 wk,child,inc death,4,0
ES,A,10 wk,child,inc death,4,0
ES,A,11 wk,child,inc death,4,0
ES,A,12 wk,child,inc death,4,0
ES,A,13 wk,child,inc death,4,0
ES,A,14 wk,child,inc death,4,0
ES,A,15 wk,child,inc death,4,0
ES,A,16 wk,child,inc death,4,0
ES,A,17 wk,child,inc death,4,0
ES,A,18 wk,child,inc death,4,0
ES,A,19 wk,child,inc death,4,0
ES,A,20 wk,child,inc death,4,0
ES,A,21 wk,child,inc death,4,0
ES,A,22 wk,child,inc death,4,0
ES,A,23 wk,child,inc death,4,0
ES,A,24 wk,child,inc death,4,0
ES,A,25 wk,child,inc death,4,0
ES,A,26 wk,child,inc death,4,0
ES,A,27 wk,child,inc death,4,0
ES,A,28 wk,child,inc death,4,0
ES,A,29 wk,child,inc death,4,0
ES,A,30 wk,child,inc death,4,0
ES,A,31 wk,child,inc death,4,0
ES,A,32 wk,child,inc death,4,0
ES,A,33 wk,child,inc death,4,0
ES,A,34 wk,child,inc death,4,0
ES,A,35 wk,child,inc death,4,0
ES,A,36 wk,child,inc death,4,0
ES,A,37 wk,child,inc death,4,0
ES,A,38 wk,child,inc death,4,0
ES,A,39 wk,child,inc death,4,0
ES,A,1 wk,child,inc infection,4,25678
ES,A,2 wk,child,inc infection,4,22454
ES,A,3 wk,child,inc infection,4,23416
ES,A,4 wk,child,inc infection,4,23097
ES,A,5 wk,child,inc infection,4,27037
ES,A,6 wk,child,inc infection,4,34853
ES,A,7 wk,child,inc infection,4,40967
ES,A,8 wk,child,inc infection,4,50090
ES,A,9 wk,child,inc infection,4,54147
ES,A,10 wk,child,inc infection,4,52338
ES,A,11 wk,child,inc infection,4,48299
ES,A,12 wk,child,inc infection,4,48091
ES,A,13 wk,child,inc infection,4,51700
ES,A,14 wk,child,inc infection,4,51946
ES,A,15 wk,child,inc infection,4,52517
ES,A,16 wk,child,inc infection,4,49612
ES,A,17 wk,child,inc infection,4,49561
ES,A,18 wk,child,inc infection,4,48753
ES,A,19 wk,child,inc infection,4,45496
ES,A,20 wk,child,inc infection,4,40604
ES,A,21 wk,child,inc infection,4,37478
ES,A,22 wk,child,inc infection,4,35858
ES,A,23 wk,child,inc infection,4,34300
ES,A,24 wk,child,inc infection,4,34622
ES,A,25 wk,child,inc infection,4,36393
ES,A,26 wk,child,inc infection,4,35311
ES,A,27 wk,child,inc infection,4,33397
ES,A,28 wk,child,inc infection,4,32199
ES,A,29 wk,child,inc infection,4,29076
ES,A,30 wk,child,inc infection,4,26895
ES,A,31 wk,child,inc infection,4,25525
ES,A,32 wk,child,inc infection,4,24120
ES,A,33 wk,child,inc infection,4,21456
ES,A,34 wk,child,inc infection,4,16574
ES,A,35 wk,child,inc infection,4,13435
ES,A,36 wk,child,inc infection,4,10846
ES,A,37 wk,child,inc infection,4,9820
ES,A,38 wk,child,inc infection,4,9265
ES,A,39 wk,child,inc infection,4,8694
ES,A,40 wk,child,inc infection,4,8605
ES,A,1 wk,child,inc hosp,5,0
ES,A,2 wk,child,inc hosp,5,0
ES,A,3 wk,child,inc hosp,5,0
ES,A,4 wk,child,inc hosp,5,0
ES,A,5 wk,child,inc hosp,5,0
ES,A,6 wk,child,inc hosp,5,0
ES,A,7 wk,child,inc hosp,5,0
ES,A,8 wk,child,inc hosp,5,0
ES,A,9 wk,child,inc hosp,5,0
ES,A,10 wk,child,inc hosp,5,0
ES,A,11 wk,child,inc hosp,5,0
ES,A,12 wk,child,inc hosp,5,0
ES,A,13 wk,child,inc hosp,5,0
ES,A,14 wk,child,inc hosp,5,0
ES,A,15 wk,child,inc hosp,5,0
ES,A,16 wk,child,inc hosp,5,0
ES,A,17 wk,child,inc hosp,5,0
ES,A,18 wk,child,inc hosp,5,0
ES,A,19 wk,child,inc hosp,5,0
ES,A,20 wk,child,inc hosp,5,0
ES,A,21 wk,child,inc hosp,5,0
ES,A,22 wk,child,inc hosp,5,0
ES,A,23 wk,child,inc hosp,5,0
ES,A,24 wk,child,inc hosp,5,0
ES,A,25 wk,child,inc hosp,5,0
ES,A,26 wk,child,inc hosp,5,0
ES,A,27 wk,child,inc hosp,5,0
ES,A,28 wk,child,inc hosp,5,0
ES,A,29 wk,child,inc hosp,5,0
ES,A,30 wk,child,inc hosp,5,0
ES,A,31 wk,child,inc hosp,5,0
ES,A,32 wk,child,inc hosp,5,0
ES,A,33 wk,child,inc hosp,5,0
ES,A,34 wk,child,inc hosp,5,0
ES,A,35 wk,child,inc hosp,5,0
ES,A,36 wk,child,inc hosp,5,0
ES,A,37 wk,child,inc hosp,5,0
ES,A,38 wk,child,inc hosp,5,0
ES,A,39 wk,child,inc hosp,5,0
ES,A,1 wk,child,inc death,5,0
ES,A,2 wk,child,inc death,5,0
ES,A,3 wk,child,inc death,5,0
ES,A,4 wk,child,inc death,5,0
ES,A,5 wk,child,inc death,5,0
ES,A,6 wk,child,inc death,5,0
ES,A,7 wk,child,inc death,5,0
ES,A,8 wk,child,inc death,5,0
ES,A,9 wk,child,inc death,5,0
ES,A,10 wk,child,inc death,5,0
ES,A,11 wk,child,inc death,5,0
ES,A,12 wk,child,inc death,5,0
ES,A,13 wk,child,inc death,5,0
ES,A,14 wk,child,inc death,5,0
ES,A,15 wk,child,inc death,5,0
ES,A,16 wk,child,inc death,5,0
ES,A,17 wk,child,inc death,5,0
ES,A,18 wk,child,inc death,5,0
ES,A,19 wk,child,inc death,5,0
ES,A,20 wk,child,inc death,5,0
ES,A,21 wk,child,inc death,5,0
ES,A,22 wk,child,inc death,5,0
ES,A,23 wk,child,inc death,5,0
ES,A,24 wk,child,inc death,5,0
ES,A,25 wk,child,inc death,5,0
ES,A,26 wk,child,inc death,5,0
ES,A,27 wk,child,inc death,5,0
ES,A,28 wk,child,inc death,5,0
ES,A,29 wk,child,inc death,5,0
ES,A,30 wk,child,inc death,5,0
ES,A,31 wk,child,inc death,5,0
ES,A,32 wk,child,inc death,5,0
ES,A,33 wk,child,inc death,5,0
ES,A,34 wk,child,inc death,5,0
ES,A,35 wk,child,inc death,5,0
ES,A,36 wk,child,inc death,5,0
ES,A,37 wk,child,inc death,5,0
ES,A,38 wk,child,inc death,5,0
ES,A,39 wk,child,inc death,5,0
ES,A,1 wk,child,inc infection,5,25551
ES,A,2 wk,child,inc infection,5,22787
ES,A,3 wk,child,inc infection,5,22379
ES,A,4 wk,child,inc infection,5,23698
ES,A,5 wk,child,inc infection,5,28027
ES,A,6 wk,child,inc infection,5,34089
ES,A,7 wk,child,inc infection,5,40292
ES,A,8 wk,child,inc infection,5,48178
ES,A,9 wk,child,inc infection,5,53109
ES,A,10 wk,child,inc infection,5,51315
ES,A,11 wk,child,inc infection,5,49319
ES,A,12 wk,child,inc infection,5,49545
ES,A,13 wk,child,inc infection,5,51427
ES,A,14 wk,child,inc infection,5,53342
ES,A,15 wk,child,inc infection,5,53297
ES,A,16 wk,child,inc infection,5,51380
ES,A,17 wk,child,inc infection,5,50670
ES,A,18 wk,child,inc infection,5,49176
ES,A,19 wk,child,inc infection,5,45634
ES,A,20 wk,child,inc infection,5,40860
ES,A,21 wk,child,inc infection,5,37542
ES,A,22 wk,child,inc infection,5,35784
ES,A,23 wk,child,inc infection,5,34817
ES,A,24 wk,child,inc infection,5,35030
ES,A,25 wk,child,inc infection,5,35799
ES,A,26 wk,child,inc infection,5,33433
ES,A,27 wk,child,inc infection,5,32662
ES,A,28 wk,child,inc infection,5,31198
ES,A,29 wk,child,inc infection,5,29035
ES,A,30 wk,child,inc infection,5,26326
ES,A,31 wk,child,inc infection,5,24762
ES,A,32 wk,child,inc infection,5,24337
ES,A,33 wk,child,inc infection,5,22557
ES,A,34 wk,child,inc infection,5,17562
ES,A,35 wk,child,inc infection,5,13367
ES,A,36 wk,child,inc infection,5,10635
ES,A,37 wk,child,inc infection,5,9937
ES,A,38 wk,child,inc infection,5,9437
ES,A,39 wk,child,inc infection,5,9010
ES,A,40 wk,child,inc infection,5,9462
ES,A,1 wk,child,inc hosp,6,0
ES,A,2 wk,child,inc hosp,6,0
ES,A,3 wk,child,inc hosp,6,0
ES,A,4 wk,child,inc hosp,6,0
ES,A,5 wk,child,inc hosp,6,0
ES,A,6 wk,child,inc hosp,6,0
ES,A,7 wk,child,inc hosp,6,0
ES,A,8 wk,child,inc hosp,6,0
ES,A,9 wk,child,inc hosp,6,0
ES,A,10 wk,child,inc hosp,6,0
ES,A,11 wk,child,inc hosp,6,0
ES,A,12 wk,child,inc hosp,6,0
ES,A,13 wk,child,inc hosp,6,0
ES,A,14 wk,child,inc hosp,6,0
ES,A,15 wk,child,inc hosp,6,0
ES,A,16 wk,child,inc hosp,6,0
ES,A,17 wk,child,inc hosp,6,0
ES,A,18 wk,child,inc hosp,6,0
ES,A,19 wk,child,inc hosp,6,0
ES,A,20 wk,child,inc hosp,6,0
ES,A,21 wk,child,inc hosp,6,0
ES,A,22 wk,child,inc hosp,6,0
ES,A,23 wk,child,inc hosp,6,0
ES,A,24 wk,child,inc hosp,6,0
ES,A,25 wk,child,inc hosp,6,0
ES,A,26 wk,child,inc hosp,6,0
ES,A,27 wk,child,inc hosp,6,0
ES,A,28 wk,child,inc hosp,6,0
ES,A,29 wk,child,inc hosp,6,0
ES,A,30 wk,child,inc hosp,6,0
ES,A,31 wk,child,inc hosp,6,0
ES,A,32 wk,child,inc hosp,6,0
ES,A,33 wk,child,inc hosp,6,0
ES,A,34 wk,child,inc hosp,6,0
ES,A,35 wk,child,inc hosp,6,0
ES,A,36 wk,child,inc hosp,6,0
ES,A,37 wk,child,inc hosp,6,0
ES,A,38 wk,child,inc hosp,6,0
ES,A,39 wk,child,inc hosp,6,0
ES,A,1 wk,child,inc death,6,0
ES,A,2 wk,child,inc death,6,0
ES,A,3 wk,child,inc death,6,0
ES,A,4 wk,child,inc death,6,0
ES,A,5 wk,child,inc death,6,0
ES,A,6 wk,child,inc death,6,0
ES,A,7 wk,child,inc death,6,0
ES,A,8 wk,child,inc death,6,0
ES,A,9 wk,child,inc death,6,0
ES,A,10 wk,child,inc death,6,0
ES,A,11 wk,child,inc death,6,0
ES,A,12 wk,child,inc death,6,0
ES,A,13 wk,child,inc death,6,0
ES,A,14 wk,child,inc death,6,0
ES,A,15 wk,child,inc death,6,0
ES,A,16 wk,child,inc death,6,0
ES,A,17 wk,child,inc death,6,0
ES,A,18 wk,child,inc death,6,0
ES,A,19 wk,child,inc death,6,0
ES,A,20 wk,child,inc death,6,0
ES,A,21 wk,child,inc death,6,0
ES,A,22 wk,child,inc death,6,0
ES,A,23 wk,child,inc death,6,0
ES,A,24 wk,child,inc death,6,0
ES,A,25 wk,child,inc death,6,0
ES,A,26 wk,child,inc death,6,0
ES,A,27 wk,child,inc death,6,0
ES,A,28 wk,child,inc death,6,0
ES,A,29 wk,child,inc death,6,0
ES,A,30 wk,child,inc death,6,0
ES,A,31 wk,child,inc death,6,0
ES,A,32 wk,child,inc death,6,0
ES,A,33 wk,child,inc death,6,0
ES,A,34 wk,child,inc death,6,0
ES,A,35 wk,child,inc death,6,0
ES,A,36 wk,child,inc death,6,0
ES,A,37 wk,child,inc death,6,0
ES,A,38 wk,child,inc death,6,0
ES,A,39 wk,child,inc death,6,0
ES,A,1 wk,child,inc infection,6,25964
ES,A,2 wk,child,inc infection,6,23454
ES,A,3 wk,child,inc infection,6,23073
ES,A,4 wk,child,inc infection,6,24134
ES,A,5 wk,child,inc infection,6,28632
ES,A,6 wk,child,inc infection,6,34953
ES,A,7 wk,child,inc infection,6,41862
ES,A,8 wk,child,inc infection,6,50024
ES,A,9 wk,child,inc infection,6,52458
ES,A,10 wk,child,inc infection,6,50111
ES,A,11 wk,child,inc infection,6,47429
ES,A,12 wk,child,inc infection,6,49194
ES,A,13 wk,child,inc infection,6,49897
ES,A,14 wk,child,inc infection,6,52132
ES,A,15 wk,child,inc infection,6,51698
ES,A,16 wk,child,inc infection,6,50535
ES,A,17 wk,child,inc infection,6,51118
ES,A,18 wk,child,inc infection,6,48801
ES,A,19 wk,child,inc infection,6,45167
ES,A,20 wk,child,inc infection,6,40899
ES,A,21 wk,child,inc infection,6,37803
ES,A,22 wk,child,inc infection,6,36921
ES,A,23 wk,child,inc infection,6,35946
ES,A,24 wk,child,inc infection,6,34314
ES,A,25 wk,child,inc infection,6,35148
ES,A,26 wk,child,inc infection,6,34663
ES,A,27 wk,child,inc infection,6,33049
ES,A,28 wk,child,inc infection,6,32378
ES,A,29 wk,child,inc infection,6,29946
ES,A,30 wk,child,inc infection,6,26561
ES,A,31 wk,child,inc infection,6,25144
ES,A,32 wk,child,inc infection,6,23657
ES,A,33 wk,child,inc infection,6,21439
ES,A,34 wk,child,inc infection,6,16824
ES,A,35 wk,child,inc infection,6,12714
ES,A,36 wk,child,inc infection,6,10124
ES,A,37 wk,child,inc infection,6,9007
ES,A,38 wk,child,inc infection,6,8179
ES,A,39 wk,child,inc infection,6,8230
ES,A,40 wk,child,inc infection,6,9072
ES,A,1 wk,child,inc hosp,7,0
ES,A,2 wk,child,inc hosp,7,0
ES,A,3 wk,child,inc hosp,7,0
ES,A,4 wk,child,inc hosp,7,0
ES,A,5 wk,child,inc hosp,7,0
ES,A,6 wk,child,inc hosp,7,0
ES,A,7 wk,child,inc hosp,7,0
ES,A,8 wk,child,inc hosp,7,0
ES,A,9 wk,child,inc hosp,7,0
ES,A,10 wk,child,inc hosp,7,0
ES,A,11 wk,child,inc hosp,7,0
ES,A,12 wk,child,inc hosp,7,0
ES,A,13 wk,child,inc hosp,7,0
ES,A,14 wk,child,inc hosp,7,0
ES,A,15 wk,child,inc hosp,7,0
ES,A,16 wk,child,inc hosp,7,0
ES,A,17 wk,child,inc hosp,7,0
ES,A,18 wk,child,inc hosp,7,0
ES,A,19 wk,child,inc hosp,7,0
ES,A,20 wk,child,inc hosp,7,0
ES,A,21 wk,child,inc hosp,7,0
ES,A,22 wk,child,inc hosp,7,0
ES,A,23 wk,child,inc hosp,7,0
ES,A,24 wk,child,inc hosp,7,0
ES,A,25 wk,child,inc hosp,7,0
ES,A,26 wk,child,inc hosp,7,0
ES,A,27 wk,child,inc hosp,7,0
ES,A,28 wk,child,inc hosp,7,0
ES,A,29 wk,child,inc hosp,7,0
ES,A,30 wk,child,inc hosp,7,0
ES,A,31 wk,child,inc hosp,7,0
ES,A,32 wk,child,inc hosp,7,0
ES,A,33 wk,child,inc hosp,7,0
ES,A,34 wk,child,inc hosp,7,0
ES,A,35 wk,child,inc hosp,7,0
ES,A,36 wk,child,inc hosp,7,0
ES,A,37 wk,child,inc hosp,7,0
ES,A,38 wk,child,inc hosp,7,0
ES,A,39 wk,child,inc hosp,7,0
ES,A,1 wk,child,inc death,7,0
ES,A,2 wk,child,inc death,7,0
ES,A,3 wk,child,inc death,7,0
ES,A,4 wk,child,inc death,7,0
ES,A,5 wk,child,inc death,7,0
ES,A,6 wk,child,inc death,7,0
ES,A,7 wk,child,inc death,7,0
ES,A,8 wk,child,inc death,7,0
ES,A,9 wk,child,inc death,7,0
ES,A,10 wk,child,inc death,7,0
ES,A,11 wk,child,inc death,7,0
ES,A,12 wk,child,inc death,7,0
ES,A,13 wk,child,inc death,7,0
ES,A,14 wk,child,inc death,7,0
ES,A,15 wk,child,inc death,7,0
ES,A,16 wk,child,inc death,7,0
ES,A,17 wk,child,inc death,7,0
ES,A,18 wk,child,inc death,7,0
ES,A,19 wk,child,inc death,7,0
ES,A,20 wk,child,inc death,7,0
ES,A,21 wk,child,inc death,7,0
ES,A,22 wk,child,inc death,7,0
ES,A,23 wk,child,inc death,7,0
ES,A,24 wk,child,inc death,7,0
ES,A,25 wk,child,inc death,7,0
ES,A,26 wk,child,inc death,7,0
ES,A,27 wk,child,inc death,7,0
ES,A,28 wk,child,inc death,7,0
ES,A,29 wk,child,inc death,7,0
ES,A,30 wk,child,inc death,7,0
ES,A,31 wk,child,inc death,7,0
ES,A,32 wk,child,inc death,7,0
ES,A,33 wk,child,inc death,7,0
ES,A,34 wk,child,inc death,7,0
ES,A,35 wk,child,inc death,7,0
ES,A,36 wk,child,inc death,7,0
ES,A,37 wk,child,inc death,7,0
