location,scenario_id,horizon,target_variable,sample,value
ES,C,4 wk,inc infection,13,1941126
ES,C,5 wk,inc infection,13,3595982
ES,C,6 wk,inc infection,13,2574224
ES,C,7 wk,inc infection,13,1057134
ES,C,8 wk,inc infection,13,350061
ES,C,9 wk,inc infection,13,132074
ES,C,10 wk,inc infection,13,53134
ES,C,11 wk,inc infection,13,19743
ES,C,12 wk,inc infection,13,7281
ES,C,13 wk,inc infection,13,3711
ES,C,14 wk,inc infection,13,2423
ES,C,15 wk,inc infection,13,3092
ES,C,16 wk,inc infection,13,7156
ES,C,17 wk,inc infection,13,29810
ES,C,18 wk,inc infection,13,187965
ES,C,19 wk,inc infection,13,1014785
ES,C,20 wk,inc infection,13,2502624
ES,C,21 wk,inc infection,13,2821558
ES,C,22 wk,inc infection,13,1395631
ES,C,23 wk,inc infection,13,387635
ES,C,24 wk,inc infection,13,87097
ES,C,25 wk,inc infection,13,18506
ES,C,26 wk,inc infection,13,3538
ES,C,27 wk,inc infection,13,709
ES,C,28 wk,inc infection,13,182
ES,C,29 wk,inc infection,13,104
ES,C,30 wk,inc infection,13,134
ES,C,31 wk,inc infection,13,429
ES,C,32 wk,inc infection,13,2160
ES,C,33 wk,inc infection,13,12531
ES,C,34 wk,inc infection,13,103703
ES,C,35 wk,inc infection,13,642089
ES,C,36 wk,inc infection,13,1642866
ES,C,37 wk,inc infection,13,2109694
ES,C,38 wk,inc infection,13,1803073
ES,C,39 wk,inc infection,13,924610
ES,C,40 wk,inc infection,13,336635
ES,C,41 wk,inc infection,13,103482
ES,C,42 wk,inc infection,13,29864
ES,C,43 wk,inc infection,13,9009
ES,C,44 wk,inc infection,13,3074
ES,C,45 wk,inc infection,13,1310
ES,C,46 wk,inc infection,13,939
ES,C,47 wk,inc infection,13,1096
ES,C,48 wk,inc infection,13,3138
ES,C,49 wk,inc infection,13,16581
ES,C,50 wk,inc infection,13,107456
ES,C,51 wk,inc infection,13,635577
ES,C,52 wk,inc infection,13,1847891
ES,C,1 wk,inc hosp,14,0
ES,C,2 wk,inc hosp,14,50
ES,C,3 wk,inc hosp,14,732
ES,C,4 wk,inc hosp,14,2345
ES,C,5 wk,inc hosp,14,7431
ES,C,6 wk,inc hosp,14,12999
ES,C,7 wk,inc hosp,14,10731
ES,C,8 wk,inc hosp,14,5320
ES,C,9 wk,inc hosp,14,1983
ES,C,10 wk,inc hosp,14,773
ES,C,11 wk,inc hosp,14,366
ES,C,12 wk,inc hosp,14,131
ES,C,13 wk,inc hosp,14,37
ES,C,14 wk,inc hosp,14,9
ES,C,15 wk,inc hosp,14,5
ES,C,16 wk,inc hosp,14,0
ES,C,17 wk,inc hosp,14,13
ES,C,18 wk,inc hosp,14,82
ES,C,19 wk,inc hosp,14,715
ES,C,20 wk,inc hosp,14,3308
ES,C,21 wk,inc hosp,14,7756
ES,C,22 wk,inc hosp,14,8587
ES,C,23 wk,inc hosp,14,4955
ES,C,24 wk,inc hosp,14,1790
ES,C,25 wk,inc hosp,14,417
ES,C,26 wk,inc hosp,14,106
ES,C,27 wk,inc hosp,14,22
ES,C,28 wk,inc hosp,14,0
ES,C,29 wk,inc hosp,14,0
ES,C,30 wk,inc hosp,14,0
ES,C,31 wk,inc hosp,14,1
ES,C,32 wk,inc hosp,14,24
ES,C,33 wk,inc hosp,14,19
ES,C,34 wk,inc hosp,14,169
ES,C,35 wk,inc hosp,14,1328
ES,C,36 wk,inc hosp,14,3817
ES,C,37 wk,inc hosp,14,5621
ES,C,38 wk,inc hosp,14,6059
ES,C,39 wk,inc hosp,14,4276
ES,C,40 wk,inc hosp,14,1908
ES,C,41 wk,inc hosp,14,611
ES,C,42 wk,inc hosp,14,184
ES,C,43 wk,inc hosp,14,84
ES,C,44 wk,inc hosp,14,21
ES,C,45 wk,inc hosp,14,0
ES,C,46 wk,inc hosp,14,0
ES,C,47 wk,inc hosp,14,4
ES,C,48 wk,inc hosp,14,11
ES,C,49 wk,inc hosp,14,68
ES,C,50 wk,inc hosp,14,319
ES,C,51 wk,inc hosp,14,1600
ES,C,52 wk,inc hosp,14,4698
ES,C,1 wk,inc infection,14,535839
ES,C,2 wk,inc infection,14,460320
ES,C,3 wk,inc infection,14,489638
ES,C,4 wk,inc infection,14,1951582
ES,C,5 wk,inc infection,14,3600512
ES,C,6 wk,inc infection,14,2568902
ES,C,7 wk,inc infection,14,1057627
ES,C,8 wk,inc infection,14,345592
ES,C,9 wk,inc infection,14,127037
ES,C,10 wk,inc infection,14,50846
ES,C,11 wk,inc infection,14,18724
ES,C,12 wk,inc infection,14,6979
ES,C,13 wk,inc infection,14,3261
ES,C,14 wk,inc infection,14,2631
ES,C,15 wk,inc infection,14,3308
ES,C,16 wk,inc infection,14,7768
ES,C,17 wk,inc infection,14,34276
ES,C,18 wk,inc infection,14,223204
ES,C,19 wk,inc infection,14,1137990
ES,C,20 wk,inc infection,14,2607668
ES,C,21 wk,inc infection,14,2707134
ES,C,22 wk,inc infection,14,1275368
ES,C,23 wk,inc infection,14,358479
ES,C,24 wk,inc infection,14,81298
ES,C,25 wk,inc infection,14,16749
ES,C,26 wk,inc infection,14,3325
ES,C,27 wk,inc infection,14,750
ES,C,28 wk,inc infection,14,243
ES,C,29 wk,inc infection,14,220
ES,C,30 wk,inc infection,14,477
ES,C,31 wk,inc infection,14,1684
ES,C,32 wk,inc infection,14,8153
ES,C,33 wk,inc infection,14,50556
ES,C,34 wk,inc infection,14,342333
ES,C,35 wk,inc infection,14,1250566
ES,C,36 wk,inc infection,14,1951390
ES,C,37 wk,inc infection,14,2005894
ES,C,38 wk,inc infection,14,1256433
ES,C,39 wk,inc infection,14,500121
ES,C,40 wk,inc infection,14,162834
ES,C,41 wk,inc infection,14,49018
ES,C,42 wk,inc infection,14,14413
ES,C,43 wk,inc infection,14,4533
ES,C,44 wk,inc infection,14,1606
ES,C,45 wk,inc infection,14,981
ES,C,46 wk,inc infection,14,1165
ES,C,47 wk,inc infection,14,2706
ES,C,48 wk,inc infection,14,13137
ES,C,49 wk,inc infection,14,85331
ES,C,50 wk,inc infection,14,517206
ES,C,51 wk,inc infection,14,1632857
ES,C,52 wk,inc infection,14,2504198
ES,C,1 wk,inc hosp,15,0
ES,C,2 wk,inc hosp,15,32
ES,C,3 wk,inc hosp,15,639
ES,C,4 wk,inc hosp,15,2166
ES,C,5 wk,inc hosp,15,7390
ES,C,6 wk,inc hosp,15,13109
ES,C,7 wk,inc hosp,15,11067
ES,C,8 wk,inc hosp,15,5438
ES,C,9 wk,inc hosp,15,1906
ES,C,10 wk,inc hosp,15,696
ES,C,11 wk,inc hosp,15,345
ES,C,12 wk,inc hosp,15,131
ES,C,13 wk,inc hosp,15,31
ES,C,14 wk,inc hosp,15,5
ES,C,15 wk,inc hosp,15,7
ES,C,16 wk,inc hosp,15,10
ES,C,17 wk,inc hosp,15,40
ES,C,18 wk,inc hosp,15,188
ES,C,19 wk,inc hosp,15,1225
ES,C,20 wk,inc hosp,15,4559
ES,C,21 wk,inc hosp,15,8324
ES,C,22 wk,inc hosp,15,7271
ES,C,23 wk,inc hosp,15,3282
ES,C,24 wk,inc hosp,15,1009
ES,C,25 wk,inc hosp,15,263
ES,C,26 wk,inc hosp,15,47
ES,C,27 wk,inc hosp,15,8
ES,C,28 wk,inc hosp,15,5
ES,C,29 wk,inc hosp,15,0
ES,C,30 wk,inc hosp,15,0
ES,C,31 wk,inc hosp,15,0
ES,C,32 wk,inc hosp,15,0
ES,C,33 wk,inc hosp,15,2
ES,C,34 wk,inc hosp,15,33
ES,C,35 wk,inc hosp,15,267
ES,C,36 wk,inc hosp,15,1407
ES,C,37 wk,inc hosp,15,3613
ES,C,38 wk,inc hosp,15,5635
ES,C,39 wk,inc hosp,15,5912
ES,C,40 wk,inc hosp,15,3968
ES,C,41 wk,inc hosp,15,1778
ES,C,42 wk,inc hosp,15,559
ES,C,43 wk,inc hosp,15,155
ES,C,44 wk,inc hosp,15,22
ES,C,45 wk,inc hosp,15,9
ES,C,46 wk,inc hosp,15,4
ES,C,47 wk,inc hosp,15,0
ES,C,48 wk,inc hosp,15,0
ES,C,49 wk,inc hosp,15,11
ES,C,50 wk,inc hosp,15,43
ES,C,51 wk,inc hosp,15,182
ES,C,52 wk,inc hosp,15,1178
ES,C,1 wk,inc infection,15,535839
ES,C,2 wk,inc infection,15,460152
ES,C,3 wk,inc infection,15,486005
ES,C,4 wk,inc infection,15,1934204
ES,C,5 wk,inc infection,15,3601564
ES,C,6 wk,inc infection,15,2571766
ES,C,7 wk,inc infection,15,1060305
ES,C,8 wk,inc infection,15,350683
ES,C,9 wk,inc infection,15,130621
ES,C,10 wk,inc infection,15,52605
ES,C,11 wk,inc infection,15,19833
ES,C,12 wk,inc infection,15,7624
ES,C,13 wk,inc infection,15,3750
ES,C,14 wk,inc infection,15,3183
ES,C,15 wk,inc infection,15,4639
ES,C,16 wk,inc infection,15,12324
ES,C,17 wk,inc infection,15,61289
ES,C,18 wk,inc infection,15,389560
ES,C,19 wk,inc infection,15,1579217
ES,C,20 wk,inc infection,15,2792756
ES,C,21 wk,inc infection,15,2215995
ES,C,22 wk,inc infection,15,879802
ES,C,23 wk,inc infection,15,235302
ES,C,24 wk,inc infection,15,54127
ES,C,25 wk,inc infection,15,11187
ES,C,26 wk,inc infection,15,2203
ES,C,27 wk,inc infection,15,489
ES,C,28 wk,inc infection,15,168
ES,C,29 wk,inc infection,15,102
ES,C,30 wk,inc infection,15,105
ES,C,31 wk,inc infection,15,307
ES,C,32 wk,inc infection,15,1371
ES,C,33 wk,inc infection,15,7869
ES,C,34 wk,inc infection,15,64341
ES,C,35 wk,inc infection,15,433428
ES,C,36 wk,inc infection,15,1411063
ES,C,37 wk,inc infection,15,2127257
ES,C,38 wk,inc infection,15,2009558
ES,C,39 wk,inc infection,15,1111541
ES,C,40 wk,inc infection,15,414654
ES,C,41 wk,inc infection,15,129943
ES,C,42 wk,inc infection,15,37708
ES,C,43 wk,inc infection,15,10780
ES,C,44 wk,inc infection,15,3391
ES,C,45 wk,inc infection,15,1374
ES,C,46 wk,inc infection,15,853
ES,C,47 wk,inc infection,15,928
ES,C,48 wk,inc infection,15,2375
ES,C,49 wk,inc infection,15,9622
ES,C,50 wk,inc infection,15,56746
ES,C,51 wk,inc infection,15,367134
ES,C,52 wk,inc infection,15,1415865
ES,C,1 wk,inc hosp,16,0
ES,C,2 wk,inc hosp,16,22
ES,C,3 wk,inc hosp,16,509
ES,C,4 wk,inc hosp,16,1994
ES,C,5 wk,inc hosp,16,7154
ES,C,6 wk,inc hosp,16,12491
ES,C,7 wk,inc hosp,16,10687
ES,C,8 wk,inc hosp,16,5067
ES,C,9 wk,inc hosp,16,1785
ES,C,10 wk,inc hosp,16,722
ES,C,11 wk,inc hosp,16,324
ES,C,12 wk,inc hosp,16,123
ES,C,13 wk,inc hosp,16,41
ES,C,14 wk,inc hosp,16,17
ES,C,15 wk,inc hosp,16,0
ES,C,16 wk,inc hosp,16,1
ES,C,17 wk,inc hosp,16,16
ES,C,18 wk,inc hosp,16,172
ES,C,19 wk,inc hosp,16,1171
ES,C,20 wk,inc hosp,16,4049
ES,C,21 wk,inc hosp,16,7352
ES,C,22 wk,inc hosp,16,7401
ES,C,23 wk,inc hosp,16,3869
ES,C,24 wk,inc hosp,16,1318
ES,C,25 wk,inc hosp,16,266
ES,C,26 wk,inc hosp,16,60
ES,C,27 wk,inc hosp,16,27
ES,C,28 wk,inc hosp,16,7
ES,C,29 wk,inc hosp,16,0
ES,C,30 wk,inc hosp,16,0
ES,C,31 wk,inc hosp,16,0
ES,C,32 wk,inc hosp,16,0
ES,C,33 wk,inc hosp,16,0
ES,C,34 wk,inc hosp,16,0
ES,C,35 wk,inc hosp,16,0
ES,C,36 wk,inc hosp,16,0
ES,C,37 wk,inc hosp,16,0
ES,C,38 wk,inc hosp,16,32
ES,C,39 wk,inc hosp,16,367
ES,C,40 wk,inc hosp,16,1883
ES,C,41 wk,inc hosp,16,5183
ES,C,42 wk,inc hosp,16,7059
ES,C,43 wk,inc hosp,16,5322
ES,C,44 wk,inc hosp,16,2638
ES,C,45 wk,inc hosp,16,1033
ES,C,46 wk,inc hosp,16,271
ES,C,47 wk,inc hosp,16,92
ES,C,48 wk,inc hosp,16,16
ES,C,49 wk,inc hosp,16,0
ES,C,50 wk,inc hosp,16,0
ES,C,51 wk,inc hosp,16,0
ES,C,52 wk,inc hosp,16,0
ES,C,1 wk,inc infection,16,535839
ES,C,2 wk,inc infection,16,460236
ES,C,3 wk,inc infection,16,491327
ES,C,4 wk,inc infection,16,1952838
ES,C,5 wk,inc infection,16,3591530
ES,C,6 wk,inc infection,16,2553389
ES,C,7 wk,inc infection,16,1062009
ES,C,8 wk,inc infection,16,348837
ES,C,9 wk,inc infection,16,128651
ES,C,10 wk,inc infection,16,52097
ES,C,11 wk,inc infection,16,18980
ES,C,12 wk,inc infection,16,7524
ES,C,13 wk,inc infection,16,3632
ES,C,14 wk,inc infection,16,2839
ES,C,15 wk,inc infection,16,4241
ES,C,16 wk,inc infection,16,12282
ES,C,17 wk,inc infection,16,57027
ES,C,18 wk,inc infection,16,345180
ES,C,19 wk,inc infection,16,1429178
ES,C,20 wk,inc infection,16,2667929
ES,C,21 wk,inc infection,16,2425726
ES,C,22 wk,inc infection,16,1005886
ES,C,23 wk,inc infection,16,266786
ES,C,24 wk,inc infection,16,59957
ES,C,25 wk,inc infection,16,12529
ES,C,26 wk,inc infection,16,2512
ES,C,27 wk,inc infection,16,568
ES,C,28 wk,inc infection,16,139
ES,C,29 wk,inc infection,16,61
ES,C,30 wk,inc infection,16,23
ES,C,31 wk,inc infection,16,11
ES,C,32 wk,inc infection,16,14
ES,C,33 wk,inc infection,16,9
ES,C,34 wk,inc infection,16,46
ES,C,35 wk,inc infection,16,342
ES,C,36 wk,inc infection,16,2019
ES,C,37 wk,inc infection,16,15138
ES,C,38 wk,inc infection,16,104694
ES,C,39 wk,inc infection,16,601944
ES,C,40 wk,inc infection,16,1857720
ES,C,41 wk,inc infection,16,2512654
ES,C,42 wk,inc infection,16,1734208
ES,C,43 wk,inc infection,16,769643
ES,C,44 wk,inc infection,16,262775
ES,C,45 wk,inc infection,16,77069
ES,C,46 wk,inc infection,16,20620
ES,C,47 wk,inc infection,16,5813
ES,C,48 wk,inc infection,16,1736
ES,C,49 wk,inc infection,16,699
ES,C,50 wk,inc infection,16,498
ES,C,51 wk,inc infection,16,815
ES,C,52 wk,inc infection,16,2416
ES,C,1 wk,inc hosp,17,0
ES,C,2 wk,inc hosp,17,29
ES,C,3 wk,inc hosp,17,446
ES,C,4 wk,inc hosp,17,1934
ES,C,5 wk,inc hosp,17,7126
ES,C,6 wk,inc hosp,17,12602
ES,C,7 wk,inc hosp,17,11099
ES,C,8 wk,inc hosp,17,5468
ES,C,9 wk,inc hosp,17,1889
ES,C,10 wk,inc hosp,17,760
ES,C,11 wk,inc hosp,17,243
ES,C,12 wk,inc hosp,17,114
ES,C,13 wk,inc hosp,17,60
ES,C,14 wk,inc hosp,17,38
ES,C,15 wk,inc hosp,17,12
ES,C,16 wk,inc hosp,17,4
ES,C,17 wk,inc hosp,17,17
ES,C,18 wk,inc hosp,17,129
ES,C,19 wk,inc hosp,17,1033
ES,C,20 wk,inc hosp,17,4080
ES,C,21 wk,inc hosp,17,8052
ES,C,22 wk,inc hosp,17,7535
ES,C,23 wk,inc hosp,17,3980
ES,C,24 wk,inc hosp,17,1336
ES,C,25 wk,inc hosp,17,306
ES,C,26 wk,inc hosp,17,35
ES,C,27 wk,inc hosp,17,6
ES,C,28 wk,inc hosp,17,5
ES,C,29 wk,inc hosp,17,0
ES,C,30 wk,inc hosp,17,0
ES,C,31 wk,inc hosp,17,0
ES,C,32 wk,inc hosp,17,0
ES,C,33 wk,inc hosp,17,0
ES,C,34 wk,inc hosp,17,6
ES,C,35 wk,inc hosp,17,34
ES,C,36 wk,inc hosp,17,325
ES,C,37 wk,inc hosp,17,1745
ES,C,38 wk,inc hosp,17,4462
ES,C,39 wk,inc hosp,17,6231
ES,C,40 wk,inc hosp,17,5773
ES,C,41 wk,inc hosp,17,3461
ES,C,42 wk,inc hosp,17,1415
ES,C,43 wk,inc hosp,17,504
ES,C,44 wk,inc hosp,17,139
ES,C,45 wk,inc hosp,17,16
ES,C,46 wk,inc hosp,17,0
ES,C,47 wk,inc hosp,17,3
ES,C,48 wk,inc hosp,17,8
ES,C,49 wk,inc hosp,17,2
ES,C,50 wk,inc hosp,17,11
ES,C,51 wk,inc hosp,17,94
ES,C,52 wk,inc hosp,17,593
ES,C,1 wk,inc infection,17,535839
ES,C,2 wk,inc infection,17,460487
ES,C,3 wk,inc infection,17,486937
ES,C,4 wk,inc infection,17,1936271
ES,C,5 wk,inc infection,17,3582429
ES,C,6 wk,inc infection,17,2570204
ES,C,7 wk,inc infection,17,1062596
ES,C,8 wk,inc infection,17,350734
ES,C,9 wk,inc infection,17,130856
ES,C,10 wk,inc infection,17,53627
ES,C,11 wk,inc infection,17,19721
ES,C,12 wk,inc infection,17,7945
ES,C,13 wk,inc infection,17,3724
ES,C,14 wk,inc infection,17,2720
ES,C,15 wk,inc infection,17,3502
ES,C,16 wk,inc infection,17,9048
ES,C,17 wk,inc infection,17,42512
ES,C,18 wk,inc infection,17,277540
ES,C,19 wk,inc infection,17,1352022
ES,C,20 wk,inc infection,17,2785878
ES,C,21 wk,inc infection,17,2445594
ES,C,22 wk,inc infection,17,1064072
ES,C,23 wk,inc infection,17,289247
ES,C,24 wk,inc infection,17,65443
ES,C,25 wk,inc infection,17,13295
ES,C,26 wk,inc infection,17,2537
ES,C,27 wk,inc infection,17,579
ES,C,28 wk,inc infection,17,179
ES,C,29 wk,inc infection,17,94
ES,C,30 wk,inc infection,17,123
ES,C,31 wk,inc infection,17,168
ES,C,32 wk,inc infection,17,274
ES,C,33 wk,inc infection,17,1281
ES,C,34 wk,inc infection,17,12136
ES,C,35 wk,inc infection,17,96260
ES,C,36 wk,inc infection,17,552196
ES,C,37 wk,inc infection,17,1541284
ES,C,38 wk,inc infection,17,2161680
ES,C,39 wk,inc infection,17,1957031
ES,C,40 wk,inc infection,17,1014371
ES,C,41 wk,inc infection,17,362638
ES,C,42 wk,inc infection,17,108453
ES,C,43 wk,inc infection,17,30143
ES,C,44 wk,inc infection,17,8600
ES,C,45 wk,inc infection,17,2661
ES,C,46 wk,inc infection,17,1113
ES,C,47 wk,inc infection,17,782
ES,C,48 wk,inc infection,17,1484
ES,C,49 wk,inc infection,17,4835
ES,C,50 wk,inc infection,17,25931
ES,C,51 wk,inc infection,17,176495
ES,C,52 wk,inc infection,17,821531
ES,C,1 wk,inc hosp,18,0
ES,C,2 wk,inc hosp,18,29
ES,C,3 wk,inc hosp,18,620
ES,C,4 wk,inc hosp,18,2360
ES,C,5 wk,inc hosp,18,7727
ES,C,6 wk,inc hosp,18,13092
ES,C,7 wk,inc hosp,18,11079
ES,C,8 wk,inc hosp,18,5244
ES,C,9 wk,inc hosp,18,1754
ES,C,10 wk,inc hosp,18,671
ES,C,11 wk,inc hosp,18,276
ES,C,12 wk,inc hosp,18,121
ES,C,13 wk,inc hosp,18,37
ES,C,14 wk,inc hosp,18,16
ES,C,15 wk,inc hosp,18,2
ES,C,16 wk,inc hosp,18,25
ES,C,17 wk,inc hosp,18,32
ES,C,18 wk,inc hosp,18,101
ES,C,19 wk,inc hosp,18,826
ES,C,20 wk,inc hosp,18,3627
ES,C,21 wk,inc hosp,18,7870
ES,C,22 wk,inc hosp,18,8611
ES,C,23 wk,inc hosp,18,4859
ES,C,24 wk,inc hosp,18,1640
ES,C,25 wk,inc hosp,18,364
ES,C,26 wk,inc hosp,18,74
ES,C,27 wk,inc hosp,18,16
ES,C,28 wk,inc hosp,18,1
ES,C,29 wk,inc hosp,18,0
ES,C,30 wk,inc hosp,18,0
ES,C,31 wk,inc hosp,18,0
ES,C,32 wk,inc hosp,18,0
ES,C,33 wk,inc hosp,18,4
ES,C,34 wk,inc hosp,18,11
ES,C,35 wk,inc hosp,18,130
ES,C,36 wk,inc hosp,18,762
ES,C,37 wk,inc hosp,18,2518
ES,C,38 wk,inc hosp,18,5162
ES,C,39 wk,inc hosp,18,6365
ES,C,40 wk,inc hosp,18,5004
ES,C,41 wk,inc hosp,18,2353
ES,C,42 wk,inc hosp,18,876
ES,C,43 wk,inc hosp,18,303
ES,C,44 wk,inc hosp,18,83
ES,C,45 wk,inc hosp,18,21
ES,C,46 wk,inc hosp,18,8
ES,C,47 wk,inc hosp,18,3
ES,C,48 wk,inc hosp,18,0
ES,C,49 wk,inc hosp,18,9
ES,C,50 wk,inc hosp,18,63
ES,C,51 wk,inc hosp,18,302
ES,C,52 wk,inc hosp,18,1710
ES,C,1 wk,inc infection,18,535839
ES,C,2 wk,inc infection,18,460164
ES,C,3 wk,inc infection,18,488196
ES,C,4 wk,inc infection,18,1952652
ES,C,5 wk,inc infection,18,3601158
ES,C,6 wk,inc infection,18,2557141
ES,C,7 wk,inc infection,18,1058135
ES,C,8 wk,inc infection,18,348419
ES,C,9 wk,inc infection,18,125949
ES,C,10 wk,inc infection,18,49949
ES,C,11 wk,inc infection,18,18181
ES,C,12 wk,inc infection,18,6936
ES,C,13 wk,inc infection,18,3130
ES,C,14 wk,inc infection,18,2198
ES,C,15 wk,inc infection,18,3326
ES,C,16 wk,inc infection,18,7834
ES,C,17 wk,inc infection,18,35317
ES,C,18 wk,inc infection,18,231650
ES,C,19 wk,inc infection,18,1169026
ES,C,20 wk,inc infection,18,2609962
ES,C,21 wk,inc infection,18,2717775
ES,C,22 wk,inc infection,18,1242672
ES,C,23 wk,inc infection,18,332924
ES,C,24 wk,inc infection,18,75061
ES,C,25 wk,inc infection,18,15659
ES,C,26 wk,inc infection,18,3033
ES,C,27 wk,inc infection,18,657
ES,C,28 wk,inc infection,18,200
ES,C,29 wk,inc infection,18,73
ES,C,30 wk,inc infection,18,95
ES,C,31 wk,inc infection,18,151
ES,C,32 wk,inc infection,18,404
ES,C,33 wk,inc infection,18,2584
ES,C,34 wk,inc infection,18,25396
ES,C,35 wk,inc infection,18,210655
ES,C,36 wk,inc infection,18,965387
ES,C,37 wk,inc infection,18,1857633
ES,C,38 wk,inc infection,18,2151677
ES,C,39 wk,inc infection,18,1596229
ES,C,40 wk,inc infection,18,681884
ES,C,41 wk,inc infection,18,221755
ES,C,42 wk,inc infection,18,64801
ES,C,43 wk,inc infection,18,18114
ES,C,44 wk,inc infection,18,5088
ES,C,45 wk,inc infection,18,1711
ES,C,46 wk,inc infection,18,845
ES,C,47 wk,inc infection,18,1034
ES,C,48 wk,inc infection,18,3467
ES,C,49 wk,inc infection,18,15693
ES,C,50 wk,inc infection,18,94984
ES,C,51 wk,inc infection,18,530358
ES,C,52 wk,inc infection,18,1566308
ES,C,1 wk,inc hosp,19,0
ES,C,2 wk,inc hosp,19,37
ES,C,3 wk,inc hosp,19,526
ES,C,4 wk,inc hosp,19,2116
ES,C,5 wk,inc hosp,19,7094
ES,C,6 wk,inc hosp,19,12674
ES,C,7 wk,inc hosp,19,10717
ES,C,8 wk,inc hosp,19,5059
ES,C,9 wk,inc hosp,19,1703
ES,C,10 wk,inc hosp,19,630
ES,C,11 wk,inc hosp,19,351
ES,C,12 wk,inc hosp,19,152
ES,C,13 wk,inc hosp,19,62
ES,C,14 wk,inc hosp,19,18
ES,C,15 wk,inc hosp,19,3
ES,C,16 wk,inc hosp,19,5
ES,C,17 wk,inc hosp,19,38
ES,C,18 wk,inc hosp,19,84
ES,C,19 wk,inc hosp,19,607
ES,C,20 wk,inc hosp,19,3041
ES,C,21 wk,inc hosp,19,7010
ES,C,22 wk,inc hosp,19,7932
ES,C,23 wk,inc hosp,19,4584
ES,C,24 wk,inc hosp,19,1526
ES,C,25 wk,inc hosp,19,339
ES,C,26 wk,inc hosp,19,75
ES,C,27 wk,inc hosp,19,25
ES,C,28 wk,inc hosp,19,7
ES,C,29 wk,inc hosp,19,0
ES,C,30 wk,inc hosp,19,0
ES,C,31 wk,inc hosp,19,0
ES,C,32 wk,inc hosp,19,0
ES,C,33 wk,inc hosp,19,0
ES,C,34 wk,inc hosp,19,0
ES,C,35 wk,inc hosp,19,0
ES,C,36 wk,inc hosp,19,6
ES,C,37 wk,inc hosp,19,75
ES,C,38 wk,inc hosp,19,614
ES,C,39 wk,inc hosp,19,2855
ES,C,40 wk,inc hosp,19,5959
ES,C,41 wk,inc hosp,19,6750
ES,C,42 wk,inc hosp,19,4806
ES,C,43 wk,inc hosp,19,2059
ES,C,44 wk,inc hosp,19,701
ES,C,45 wk,inc hosp,19,245
ES,C,46 wk,inc hosp,19,69
ES,C,47 wk,inc hosp,19,26
ES,C,48 wk,inc hosp,19,10
ES,C,49 wk,inc hosp,19,14
ES,C,50 wk,inc hosp,19,7
ES,C,51 wk,inc hosp,19,11
ES,C,52 wk,inc hosp,19,28
ES,C,1 wk,inc infection,19,535839
ES,C,2 wk,inc infection,19,460104
ES,C,3 wk,inc infection,19,484685
ES,C,4 wk,inc infection,19,1934418
ES,C,5 wk,inc infection,19,3594241
ES,C,6 wk,inc infection,19,2571527
ES,C,7 wk,inc infection,19,1076416
ES,C,8 wk,inc infection,19,355505
ES,C,9 wk,inc infection,19,130888
ES,C,10 wk,inc infection,19,51758
ES,C,11 wk,inc infection,19,18776
ES,C,12 wk,inc infection,19,7067
ES,C,13 wk,inc infection,19,3231
ES,C,14 wk,inc infection,19,2488
ES,C,15 wk,inc infection,19,3501
ES,C,16 wk,inc infection,19,8098
ES,C,17 wk,inc infection,19,31807
ES,C,18 wk,inc infection,19,192361
ES,C,19 wk,inc infection,19,1052585
ES,C,20 wk,inc infection,19,2686837
ES,C,21 wk,inc infection,19,2769062
ES,C,22 wk,inc infection,19,1259616
ES,C,23 wk,inc infection,19,350624
ES,C,24 wk,inc infection,19,78555
ES,C,25 wk,inc infection,19,15945
ES,C,26 wk,inc infection,19,3303
ES,C,27 wk,inc infection,19,766
ES,C,28 wk,inc infection,19,192
ES,C,29 wk,inc infection,19,37
ES,C,30 wk,inc infection,19,23
ES,C,31 wk,inc infection,19,17
ES,C,32 wk,inc infection,19,57
ES,C,33 wk,inc infection,19,159
ES,C,34 wk,inc infection,19,772
ES,C,35 wk,inc infection,19,5206
ES,C,36 wk,inc infection,19,34267
ES,C,37 wk,inc infection,19,230907
ES,C,38 wk,inc infection,19,1039748
ES,C,39 wk,inc infection,19,2151942
ES,C,40 wk,inc infection,19,2312202
ES,C,41 wk,inc infection,19,1382083
ES,C,42 wk,inc infection,19,519717
ES,C,43 wk,inc infection,19,158402
ES,C,44 wk,inc infection,19,45572
ES,C,45 wk,inc infection,19,12484
ES,C,46 wk,inc infection,19,3653
ES,C,47 wk,inc infection,19,1532
ES,C,48 wk,inc infection,19,912
ES,C,49 wk,inc infection,19,1375
ES,C,50 wk,inc infection,19,2911
ES,C,51 wk,inc infection,19,11936
ES,C,52 wk,inc infection,19,70580
ES,C,1 wk,inc hosp,20,0
ES,C,2 wk,inc hosp,20,41
ES,C,3 wk,inc hosp,20,671
ES,C,4 wk,inc hosp,20,1963
ES,C,5 wk,inc hosp,20,7159
ES,C,6 wk,inc hosp,20,12826
ES,C,7 wk,inc hosp,20,10688
ES,C,8 wk,inc hosp,20,5194
ES,C,9 wk,inc hosp,20,1811
ES,C,10 wk,inc hosp,20,642
ES,C,11 wk,inc hosp,20,246
ES,C,12 wk,inc hosp,20,93
ES,C,13 wk,inc hosp,20,54
ES,C,14 wk,inc hosp,20,15
ES,C,15 wk,inc hosp,20,23
ES,C,16 wk,inc hosp,20,43
ES,C,17 wk,inc hosp,20,30
ES,C,18 wk,inc hosp,20,144
