scenario_id,horizon,location,sample,target_variable,value
A,19 wk,DE,7,inc infection,1692949
A,20 wk,DE,7,inc hosp,3639
A,20 wk,DE,7,inc infection,1563394
A,21 wk,DE,7,inc hosp,4003
A,21 wk,DE,7,inc infection,1478601
A,22 wk,DE,7,inc hosp,2547
A,22 wk,DE,7,inc infection,1430200
A,23 wk,DE,7,inc hosp,3275
A,23 wk,DE,7,inc infection,1236595
A,24 wk,DE,7,inc hosp,3275
A,24 wk,DE,7,inc infection,1025886
A,25 wk,DE,7,inc hosp,2547
A,25 wk,DE,7,inc infection,1026614
A,26 wk,DE,7,inc hosp,1820
A,26 wk,DE,7,inc infection,1139429
A,27 wk,DE,7,inc hosp,2911
A,27 wk,DE,7,inc infection,1212212
A,28 wk,DE,7,inc hosp,2183
A,28 wk,DE,7,inc infection,1256611
A,29 wk,DE,7,inc hosp,4731
A,29 wk,DE,7,inc infection,1387257
A,30 wk,DE,7,inc hosp,3275
A,30 wk,DE,7,inc infection,1417099
A,31 wk,DE,7,inc hosp,1820
A,31 wk,DE,7,inc infection,1533553
A,32 wk,DE,7,inc hosp,2183
A,32 wk,DE,7,inc infection,1552840
A,33 wk,DE,7,inc hosp,4003
A,33 wk,DE,7,inc infection,1699499
A,34 wk,DE,7,inc hosp,4367
A,34 wk,DE,7,inc infection,1772647
A,35 wk,DE,7,inc hosp,3639
A,35 wk,DE,7,inc infection,1809403
A,36 wk,DE,7,inc infection,1913483
A,36 wk,DE,7,inc hosp,4367
A,37 wk,DE,7,inc infection,1923309
A,37 wk,DE,7,inc hosp,2911
A,38 wk,DE,7,inc infection,1911300
A,38 wk,DE,7,inc hosp,4003
A,39 wk,DE,7,inc infection,1817409
A,39 wk,DE,7,inc hosp,4003
A,40 wk,DE,7,inc infection,1584865
A,40 wk,DE,7,inc hosp,4003
A,41 wk,DE,7,inc infection,1379615
A,41 wk,DE,7,inc hosp,3639
A,42 wk,DE,7,inc infection,1340312
A,42 wk,DE,7,inc hosp,5459
A,43 wk,DE,7,inc infection,1231500
A,43 wk,DE,7,inc hosp,2547
A,44 wk,DE,7,inc infection,1151802
A,44 wk,DE,7,inc hosp,4003
A,45 wk,DE,7,inc infection,998592
A,45 wk,DE,7,inc hosp,3275
A,46 wk,DE,7,inc infection,916347
A,46 wk,DE,7,inc hosp,2911
A,47 wk,DE,7,inc infection,830098
A,47 wk,DE,7,inc hosp,1092
A,48 wk,DE,7,inc infection,784244
A,48 wk,DE,7,inc hosp,1092
A,49 wk,DE,7,inc infection,727109
A,49 wk,DE,7,inc hosp,1456
A,50 wk,DE,7,inc infection,671430
A,50 wk,DE,7,inc hosp,364
A,51 wk,DE,7,inc infection,644136
A,51 wk,DE,7,inc hosp,1092
A,52 wk,DE,7,inc infection,643408
A,52 wk,DE,7,inc hosp,1820
A,53 wk,DE,7,inc infection,633218
A,1 wk,DE,8,inc infection,1973530
A,1 wk,DE,8,inc hosp,6550
A,2 wk,DE,8,inc infection,1970255
A,2 wk,DE,8,inc hosp,4003
A,3 wk,DE,8,inc infection,2155125
A,3 wk,DE,8,inc hosp,6550
A,4 wk,DE,8,inc infection,2664611
A,4 wk,DE,8,inc hosp,6187
A,5 wk,DE,8,inc infection,3508902
A,5 wk,DE,8,inc hosp,9826
A,6 wk,DE,8,inc infection,4252388
A,6 wk,DE,8,inc hosp,5459
A,7 wk,DE,8,inc infection,4845939
A,7 wk,DE,8,inc hosp,8006
A,8 wk,DE,8,inc infection,4967851
A,8 wk,DE,8,inc hosp,14557
A,9 wk,DE,8,inc infection,4482748
A,9 wk,DE,8,inc hosp,12737
A,10 wk,DE,8,inc infection,3925225
A,10 wk,DE,8,inc hosp,12373
A,11 wk,DE,8,inc infection,3302924
A,11 wk,DE,8,inc hosp,12373
A,12 wk,DE,8,inc infection,2498664
A,12 wk,DE,8,inc hosp,6550
A,13 wk,DE,8,inc infection,1997549
A,13 wk,DE,8,inc hosp,7278
A,14 wk,DE,8,inc infection,1823959
A,14 wk,DE,8,inc hosp,5095
A,15 wk,DE,8,inc infection,1890557
A,15 wk,DE,8,inc hosp,5095
A,16 wk,DE,8,inc infection,1898563
A,16 wk,DE,8,inc hosp,5823
A,17 wk,DE,8,inc infection,1980081
A,17 wk,DE,8,inc hosp,5459
A,18 wk,DE,8,inc infection,1893468
A,18 wk,DE,8,inc hosp,5823
A,19 wk,DE,8,inc infection,1818137
A,19 wk,DE,8,inc hosp,4003
A,20 wk,DE,8,inc infection,1699499
A,20 wk,DE,8,inc hosp,1820
A,21 wk,DE,8,inc infection,1602333
A,21 wk,DE,8,inc hosp,3275
A,22 wk,DE,8,inc infection,1460041
A,22 wk,DE,8,inc hosp,4367
A,23 wk,DE,8,inc infection,1266436
A,23 wk,DE,8,inc hosp,4367
A,24 wk,DE,8,inc infection,1030253
A,24 wk,DE,8,inc hosp,1820
A,25 wk,DE,8,inc infection,1030253
A,25 wk,DE,8,inc hosp,3639
A,26 wk,DE,8,inc infection,1145979
A,26 wk,DE,8,inc hosp,2183
A,27 wk,DE,8,inc infection,1216216
A,27 wk,DE,8,inc hosp,2183
A,28 wk,DE,8,inc infection,1250424
A,28 wk,DE,8,inc hosp,4367
A,29 wk,DE,8,inc infection,1258066
A,29 wk,DE,8,inc hosp,3275
A,30 wk,DE,8,inc infection,1287908
A,30 wk,DE,8,inc hosp,2911
A,31 wk,DE,8,inc infection,1345771
A,31 wk,DE,8,inc hosp,2547
A,32 wk,DE,8,inc infection,1449487
A,32 wk,DE,8,inc hosp,1820
A,33 wk,DE,8,inc infection,1517176
A,33 wk,DE,8,inc hosp,3639
A,34 wk,DE,8,inc infection,1683487
A,34 wk,DE,8,inc hosp,5823
A,35 wk,DE,8,inc infection,1718787
A,35 wk,DE,8,inc hosp,2911
A,36 wk,DE,8,inc infection,1955334
A,36 wk,DE,8,inc hosp,3639
A,37 wk,DE,8,inc infection,1988815
A,37 wk,DE,8,inc hosp,4731
A,38 wk,DE,8,inc infection,1961521
A,38 wk,DE,8,inc hosp,3275
A,39 wk,DE,8,inc infection,1920762
A,39 wk,DE,8,inc hosp,3639
A,40 wk,DE,8,inc infection,1707869
A,40 wk,DE,8,inc hosp,3639
A,41 wk,DE,8,inc infection,1527730
A,41 wk,DE,8,inc hosp,4731
A,42 wk,DE,8,inc infection,1422193
A,42 wk,DE,8,inc hosp,4003
A,43 wk,DE,8,inc infection,1322480
A,43 wk,DE,8,inc hosp,3275
A,44 wk,DE,8,inc infection,1162720
A,44 wk,DE,8,inc hosp,2547
A,45 wk,DE,8,inc infection,1057547
A,45 wk,DE,8,inc hosp,2183
A,46 wk,DE,8,inc infection,913071
A,46 wk,DE,8,inc hosp,2183
A,47 wk,DE,8,inc infection,821000
A,47 wk,DE,8,inc hosp,2911
A,48 wk,DE,8,inc infection,802804
A,48 wk,DE,8,inc hosp,2547
A,49 wk,DE,8,inc infection,737663
A,49 wk,DE,8,inc hosp,1820
A,50 wk,DE,8,inc infection,708913
A,50 wk,DE,8,inc hosp,1820
A,51 wk,DE,8,inc infection,643408
A,51 wk,DE,8,inc hosp,2183
A,52 wk,DE,8,inc infection,646319
A,52 wk,DE,8,inc hosp,2183
A,53 wk,DE,8,inc infection,631035
A,1 wk,DE,9,inc hosp,6187
A,1 wk,DE,9,inc infection,1778470
A,2 wk,DE,9,inc hosp,4367
A,2 wk,DE,9,inc infection,2061234
A,3 wk,DE,9,inc hosp,5095
A,3 wk,DE,9,inc infection,2232276
A,4 wk,DE,9,inc hosp,7642
A,4 wk,DE,9,inc infection,2835289
A,5 wk,DE,9,inc hosp,8006
A,5 wk,DE,9,inc infection,3868817
A,6 wk,DE,9,inc hosp,8734
A,6 wk,DE,9,inc infection,4819009
A,7 wk,DE,9,inc hosp,9826
A,7 wk,DE,9,inc infection,5402734
A,8 wk,DE,9,inc hosp,12737
A,8 wk,DE,9,inc infection,5365978
A,9 wk,DE,9,inc hosp,14557
A,9 wk,DE,9,inc infection,4782617
A,10 wk,DE,9,inc hosp,14193
A,10 wk,DE,9,inc infection,4066061
A,11 wk,DE,9,inc hosp,9826
A,11 wk,DE,9,inc infection,3294554
A,12 wk,DE,9,inc hosp,7278
A,12 wk,DE,9,inc infection,2472098
A,13 wk,DE,9,inc hosp,8370
A,13 wk,DE,9,inc infection,1904749
A,14 wk,DE,9,inc hosp,3639
A,14 wk,DE,9,inc infection,1680940
A,15 wk,DE,9,inc hosp,2183
A,15 wk,DE,9,inc infection,1682395
A,16 wk,DE,9,inc hosp,4367
A,16 wk,DE,9,inc infection,1764641
A,17 wk,DE,9,inc hosp,4003
A,17 wk,DE,9,inc infection,1829054
A,18 wk,DE,9,inc hosp,3639
A,18 wk,DE,9,inc infection,1752268
A,19 wk,DE,9,inc hosp,4003
A,19 wk,DE,9,inc infection,1633994
A,20 wk,DE,9,inc hosp,2911
A,20 wk,DE,9,inc infection,1512445
A,21 wk,DE,9,inc hosp,4731
A,21 wk,DE,9,inc infection,1481512
A,22 wk,DE,9,inc hosp,3275
A,22 wk,DE,9,inc infection,1370881
A,23 wk,DE,9,inc hosp,5095
A,23 wk,DE,9,inc infection,1259158
A,24 wk,DE,9,inc hosp,4367
A,24 wk,DE,9,inc infection,1034984
A,25 wk,DE,9,inc hosp,2911
A,25 wk,DE,9,inc infection,1022975
A,26 wk,DE,9,inc hosp,1456
A,26 wk,DE,9,inc infection,1103401
A,27 wk,DE,9,inc hosp,2183
A,27 wk,DE,9,inc infection,1200931
A,28 wk,DE,9,inc hosp,4731
A,28 wk,DE,9,inc infection,1239506
A,29 wk,DE,9,inc hosp,4003
A,29 wk,DE,9,inc infection,1266800
A,30 wk,DE,9,inc hosp,3639
A,30 wk,DE,9,inc infection,1369425
A,31 wk,DE,9,inc hosp,4367
A,31 wk,DE,9,inc infection,1483696
A,32 wk,DE,9,inc hosp,2911
A,32 wk,DE,9,inc infection,1567397
A,33 wk,DE,9,inc hosp,4731
A,33 wk,DE,9,inc infection,1641272
A,34 wk,DE,9,inc hosp,4003
A,34 wk,DE,9,inc infection,1755907
A,35 wk,DE,9,inc hosp,5823
A,35 wk,DE,9,inc infection,1867994
A,36 wk,DE,9,inc hosp,5823
A,36 wk,DE,9,inc infection,1995365
A,37 wk,DE,9,inc hosp,5095
A,37 wk,DE,9,inc infection,2031393
A,38 wk,DE,9,inc hosp,4003
A,38 wk,DE,9,inc infection,1992818
A,39 wk,DE,9,inc hosp,4367
A,39 wk,DE,9,inc infection,1914211
A,40 wk,DE,9,inc hosp,3639
A,40 wk,DE,9,inc infection,1654373
A,41 wk,DE,9,inc hosp,4731
A,41 wk,DE,9,inc infection,1525546
A,42 wk,DE,9,inc hosp,3275
A,42 wk,DE,9,inc infection,1335945
A,43 wk,DE,9,inc hosp,728
A,43 wk,DE,9,inc infection,1244601
A,44 wk,DE,9,inc hosp,2547
A,44 wk,DE,9,inc infection,1147071
A,45 wk,DE,9,inc hosp,2183
A,45 wk,DE,9,inc infection,1003323
A,46 wk,DE,9,inc hosp,1456
A,46 wk,DE,9,inc infection,912708
A,47 wk,DE,9,inc hosp,2183
A,47 wk,DE,9,inc infection,841016
A,48 wk,DE,9,inc hosp,2183
A,48 wk,DE,9,inc infection,761681
A,49 wk,DE,9,inc hosp,1456
A,49 wk,DE,9,inc infection,680164
A,50 wk,DE,9,inc hosp,1456
A,50 wk,DE,9,inc infection,640860
A,51 wk,DE,9,inc hosp,1456
A,51 wk,DE,9,inc infection,578994
A,52 wk,DE,9,inc hosp,728
A,52 wk,DE,9,inc infection,625940
A,53 wk,DE,9,inc infection,616478
A,1 wk,DE,10,inc infection,2024479
A,1 wk,DE,10,inc hosp,3639
A,2 wk,DE,10,inc infection,2096898
A,2 wk,DE,10,inc hosp,6550
A,3 wk,DE,10,inc infection,2147483
A,3 wk,DE,10,inc hosp,6550
A,4 wk,DE,10,inc infection,2659152
A,4 wk,DE,10,inc hosp,5095
A,5 wk,DE,10,inc infection,3494709
A,5 wk,DE,10,inc hosp,6187
A,6 wk,DE,10,inc infection,4258210
A,6 wk,DE,10,inc hosp,6914
A,7 wk,DE,10,inc infection,4875780
A,7 wk,DE,10,inc hosp,5459
A,8 wk,DE,10,inc infection,4840116
A,8 wk,DE,10,inc hosp,12009
A,9 wk,DE,10,inc infection,4500944
A,9 wk,DE,10,inc hosp,8370
A,10 wk,DE,10,inc infection,3783661
A,10 wk,DE,10,inc hosp,8734
A,11 wk,DE,10,inc infection,3192293
A,11 wk,DE,10,inc hosp,10554
A,12 wk,DE,10,inc infection,2450627
A,12 wk,DE,10,inc hosp,9462
A,13 wk,DE,10,inc infection,2003371
A,13 wk,DE,10,inc hosp,6187
A,14 wk,DE,10,inc infection,1903658
A,14 wk,DE,10,inc hosp,8734
A,15 wk,DE,10,inc infection,1876728
A,15 wk,DE,10,inc hosp,4003
A,16 wk,DE,10,inc hosp,4367
A,16 wk,DE,10,inc infection,1929860
A,17 wk,DE,10,inc hosp,5823
A,17 wk,DE,10,inc infection,1972438
A,18 wk,DE,10,inc hosp,2911
A,18 wk,DE,10,inc infection,1915667
A,19 wk,DE,10,inc hosp,5459
A,19 wk,DE,10,inc infection,1868721
A,20 wk,DE,10,inc infection,1679120
A,20 wk,DE,10,inc hosp,7278
A,21 wk,DE,10,inc infection,1593599
A,21 wk,DE,10,inc hosp,7642
A,22 wk,DE,10,inc infection,1421830
A,22 wk,DE,10,inc hosp,3639
A,23 wk,DE,10,inc infection,1224586
A,23 wk,DE,10,inc hosp,3275
A,24 wk,DE,10,inc infection,1001140
A,24 wk,DE,10,inc hosp,2547
A,25 wk,DE,10,inc infection,982216
A,25 wk,DE,10,inc hosp,3275
A,26 wk,DE,10,inc infection,1089572
A,26 wk,DE,10,inc hosp,2183
A,27 wk,DE,10,inc infection,1192561
A,27 wk,DE,10,inc hosp,1456
A,28 wk,DE,10,inc infection,1213304
A,28 wk,DE,10,inc hosp,1820
A,29 wk,DE,10,inc infection,1255883
A,29 wk,DE,10,inc hosp,4731
A,30 wk,DE,10,inc infection,1313382
A,30 wk,DE,10,inc hosp,2183
A,31 wk,DE,10,inc infection,1332306
A,31 wk,DE,10,inc hosp,4367
A,32 wk,DE,10,inc infection,1430200
A,32 wk,DE,10,inc hosp,1456
A,33 wk,DE,10,inc infection,1566669
A,33 wk,DE,10,inc hosp,1820
A,34 wk,DE,10,inc infection,1614342
A,34 wk,DE,10,inc hosp,5095
A,35 wk,DE,10,inc infection,1790479
A,35 wk,DE,10,inc hosp,4003
A,36 wk,DE,10,inc infection,1874180
A,36 wk,DE,10,inc hosp,4003
A,37 wk,DE,10,inc infection,1889465
A,37 wk,DE,10,inc hosp,5095
A,38 wk,DE,10,inc infection,1923309
A,38 wk,DE,10,inc hosp,5823
A,39 wk,DE,10,inc infection,1826143
A,39 wk,DE,10,inc hosp,4003
A,40 wk,DE,10,inc infection,1619801
A,40 wk,DE,10,inc hosp,3639
A,41 wk,DE,10,inc infection,1516448
A,41 wk,DE,10,inc hosp,3639
A,42 wk,DE,10,inc infection,1431291
A,42 wk,DE,10,inc hosp,4731
A,43 wk,DE,10,inc infection,1345043
A,43 wk,DE,10,inc hosp,2183
A,44 wk,DE,10,inc infection,1228225
A,44 wk,DE,10,inc hosp,2183
A,45 wk,DE,10,inc infection,1146343
A,45 wk,DE,10,inc hosp,2547
A,46 wk,DE,10,inc infection,1017152
A,46 wk,DE,10,inc hosp,2183
A,47 wk,DE,10,inc infection,883230
A,47 wk,DE,10,inc hosp,1456
A,48 wk,DE,10,inc infection,791159
A,48 wk,DE,10,inc hosp,1092
A,49 wk,DE,10,inc infection,736207
A,49 wk,DE,10,inc hosp,1092
A,50 wk,DE,10,inc infection,658329
A,50 wk,DE,10,inc hosp,364
A,51 wk,DE,10,inc infection,610655
A,51 wk,DE,10,inc hosp,3639
A,52 wk,DE,10,inc infection,597190
A,52 wk,DE,10,inc hosp,1456
A,53 wk,DE,10,inc infection,573172
B,1 wk,DE,1,inc infection,2013197
B,1 wk,DE,1,inc hosp,6914
B,2 wk,DE,1,inc infection,2073244
B,2 wk,DE,1,inc hosp,6550
B,3 wk,DE,1,inc infection,2114003
B,3 wk,DE,1,inc hosp,2911
B,4 wk,DE,1,inc infection,2536148
B,4 wk,DE,1,inc hosp,6550
B,5 wk,DE,1,inc infection,3305836
B,5 wk,DE,1,inc hosp,7278
B,6 wk,DE,1,inc infection,4071156
B,6 wk,DE,1,inc hosp,5095
B,7 wk,DE,1,inc infection,4690181
B,7 wk,DE,1,inc hosp,9098
B,8 wk,DE,1,inc infection,4748772
B,8 wk,DE,1,inc hosp,14557
B,9 wk,DE,1,inc infection,4467099
B,9 wk,DE,1,inc hosp,12373
B,10 wk,DE,1,inc infection,3829150
B,10 wk,DE,1,inc hosp,13465
B,11 wk,DE,1,inc infection,3215948
B,11 wk,DE,1,inc hosp,13101
B,12 wk,DE,1,inc infection,2520499
B,12 wk,DE,1,inc hosp,5823
B,13 wk,DE,1,inc infection,1902202
B,13 wk,DE,1,inc hosp,8734
B,14 wk,DE,1,inc infection,1654373
B,14 wk,DE,1,inc hosp,4367
B,15 wk,DE,1,inc infection,1621257
B,15 wk,DE,1,inc hosp,4003
B,16 wk,DE,1,inc infection,1546290
B,16 wk,DE,1,inc hosp,2547
B,17 wk,DE,1,inc infection,1580498
B,17 wk,DE,1,inc hosp,1456
B,18 wk,DE,1,inc infection,1424741
B,18 wk,DE,1,inc hosp,1820
B,19 wk,DE,1,inc infection,1316293
B,19 wk,DE,1,inc hosp,728
B,20 wk,DE,1,inc infection,1144888
B,20 wk,DE,1,inc hosp,2547
B,21 wk,DE,1,inc infection,998956
B,21 wk,DE,1,inc hosp,728
B,22 wk,DE,1,inc infection,863942
B,22 wk,DE,1,inc hosp,2183
B,23 wk,DE,1,inc infection,686714
B,23 wk,DE,1,inc hosp,1456
B,24 wk,DE,1,inc infection,532777
B,24 wk,DE,1,inc hosp,1456
B,25 wk,DE,1,inc infection,552064
B,25 wk,DE,1,inc hosp,364
B,26 wk,DE,1,inc infection,643772
B,26 wk,DE,1,inc hosp,1092
B,27 wk,DE,1,inc infection,719103
B,27 wk,DE,1,inc hosp,1092
B,28 wk,DE,1,inc infection,722378
B,28 wk,DE,1,inc hosp,728
B,29 wk,DE,1,inc infection,768232
B,29 wk,DE,1,inc hosp,1456
B,30 wk,DE,1,inc infection,803896
B,30 wk,DE,1,inc hosp,728
B,31 wk,DE,1,inc infection,858848
B,31 wk,DE,1,inc hosp,728
B,32 wk,DE,1,inc infection,1003323
B,32 wk,DE,1,inc hosp,2183
B,33 wk,DE,1,inc infection,1088116
B,33 wk,DE,1,inc hosp,2183
B,34 wk,DE,1,inc infection,1175821
B,34 wk,DE,1,inc hosp,1456
B,35 wk,DE,1,inc infection,1290819
B,35 wk,DE,1,inc hosp,2547
B,36 wk,DE,1,inc infection,1487335
B,36 wk,DE,1,inc hosp,2547
B,37 wk,DE,1,inc infection,1606700
B,37 wk,DE,1,inc hosp,1092
B,38 wk,DE,1,inc infection,1698408
B,38 wk,DE,1,inc hosp,2911
B,39 wk,DE,1,inc infection,1703502
B,39 wk,DE,1,inc hosp,4367
B,40 wk,DE,1,inc infection,1607064
B,40 wk,DE,1,inc hosp,2183
B,41 wk,DE,1,inc infection,1544470
B,41 wk,DE,1,inc hosp,4003
B,42 wk,DE,1,inc infection,1438570
B,42 wk,DE,1,inc hosp,1820
B,43 wk,DE,1,inc infection,1386893
B,43 wk,DE,1,inc hosp,728
B,44 wk,DE,1,inc infection,1257338
B,44 wk,DE,1,inc hosp,1820
B,45 wk,DE,1,inc infection,1143796
B,45 wk,DE,1,inc hosp,2183
B,46 wk,DE,1,inc infection,1063006
B,46 wk,DE,1,inc hosp,1456
B,47 wk,DE,1,inc infection,944005
B,47 wk,DE,1,inc hosp,728
B,48 wk,DE,1,inc infection,887961
B,48 wk,DE,1,inc hosp,2547
B,49 wk,DE,1,inc infection,797345
B,49 wk,DE,1,inc hosp,364
B,50 wk,DE,1,inc infection,745669
B,50 wk,DE,1,inc hosp,2547
B,51 wk,DE,1,inc infection,724562
B,51 wk,DE,1,inc hosp,728
B,52 wk,DE,1,inc infection,700543
B,52 wk,DE,1,inc hosp,2183
B,53 wk,DE,1,inc infection,674705
B,1 wk,DE,2,inc infection,2079794
B,1 wk,DE,2,inc hosp,6550
B,2 wk,DE,2,inc infection,1989178
B,2 wk,DE,2,inc hosp,6550
B,3 wk,DE,2,inc infection,1933863
B,3 wk,DE,2,inc hosp,7642
B,4 wk,DE,2,inc infection,2273399
B,4 wk,DE,2,inc hosp,7278
B,5 wk,DE,2,inc infection,2940461
B,5 wk,DE,2,inc hosp,5823
B,6 wk,DE,2,inc infection,3636637
B,6 wk,DE,2,inc hosp,6187
B,7 wk,DE,2,inc infection,4310251
B,7 wk,DE,2,inc hosp,6550
B,8 wk,DE,2,inc infection,4440533
B,8 wk,DE,2,inc hosp,11645
B,9 wk,DE,2,inc infection,4277862
B,9 wk,DE,2,inc hosp,12373
B,10 wk,DE,2,inc infection,3700687
B,10 wk,DE,2,inc hosp,13465
B,11 wk,DE,2,inc infection,3119509
B,11 wk,DE,2,inc hosp,12009
B,12 wk,DE,2,inc infection,2368018
B,12 wk,DE,2,inc hosp,7278
B,13 wk,DE,2,inc infection,1850526
B,13 wk,DE,2,inc hosp,6550
B,14 wk,DE,2,inc infection,1723518
B,14 wk,DE,2,inc hosp,5095
B,15 wk,DE,2,inc infection,1727157
B,15 wk,DE,2,inc hosp,3639
B,16 wk,DE,2,inc infection,1708233
B,16 wk,DE,2,inc hosp,5095
B,17 wk,DE,2,inc infection,1629263
B,17 wk,DE,2,inc hosp,1456
B,18 wk,DE,2,inc infection,1519360
B,18 wk,DE,2,inc hosp,3639
B,19 wk,DE,2,inc infection,1363239
B,19 wk,DE,2,inc hosp,1092
B,20 wk,DE,2,inc infection,1214396
B,20 wk,DE,2,inc hosp,2911
B,21 wk,DE,2,inc infection,1041171
B,21 wk,DE,2,inc hosp,2183
B,22 wk,DE,2,inc infection,918530
B,22 wk,DE,2,inc hosp,2911
B,23 wk,DE,2,inc infection,715464
B,23 wk,DE,2,inc hosp,2183
B,24 wk,DE,2,inc infection,537144
B,24 wk,DE,2,inc hosp,3275
B,25 wk,DE,2,inc infection,567713
B,25 wk,DE,2,inc hosp,1820
B,26 wk,DE,2,inc infection,673977
B,26 wk,DE,2,inc hosp,1092
B,27 wk,DE,2,inc infection,732568
B,27 wk,DE,2,inc hosp,728
B,28 wk,DE,2,inc infection,774782
B,28 wk,DE,2,inc hosp,2911
B,29 wk,DE,2,inc infection,807535
B,29 wk,DE,2,inc hosp,364
B,30 wk,DE,2,inc infection,860667
B,30 wk,DE,2,inc hosp,1456
B,31 wk,DE,2,inc infection,925081
B,31 wk,DE,2,inc hosp,1820
B,32 wk,DE,2,inc infection,1039715
B,32 wk,DE,2,inc hosp,1456
B,33 wk,DE,2,inc infection,1091755
B,33 wk,DE,2,inc hosp,3639
B,34 wk,DE,2,inc infection,1232228
B,34 wk,DE,2,inc hosp,4003
B,35 wk,DE,2,inc infection,1354505
B,35 wk,DE,2,inc hosp,3275
B,36 wk,DE,2,inc infection,1495705
B,36 wk,DE,2,inc hosp,2547
B,37 wk,DE,2,inc infection,1633630
B,37 wk,DE,2,inc hosp,1456
B,38 wk,DE,2,inc infection,1753359
B,38 wk,DE,2,inc hosp,2183
B,39 wk,DE,2,inc infection,1700227
B,39 wk,DE,2,inc hosp,2547
B,40 wk,DE,2,inc infection,1578678
B,40 wk,DE,2,inc hosp,3639
B,41 wk,DE,2,inc infection,1452763
B,41 wk,DE,2,inc hosp,1456
B,42 wk,DE,2,inc infection,1367606
B,42 wk,DE,2,inc hosp,2911
B,43 wk,DE,2,inc infection,1307923
B,43 wk,DE,2,inc hosp,3275
B,44 wk,DE,2,inc infection,1248968
B,44 wk,DE,2,inc hosp,2547
B,45 wk,DE,2,inc infection,1083749
B,45 wk,DE,2,inc hosp,1092
B,46 wk,DE,2,inc infection,1010966
B,46 wk,DE,2,inc hosp,2183
B,47 wk,DE,2,inc infection,870493
B,47 wk,DE,2,inc hosp,1456
B,48 wk,DE,2,inc infection,846110
B,48 wk,DE,2,inc hosp,2183
B,49 wk,DE,2,inc infection,775146
B,49 wk,DE,2,inc hosp,728
B,50 wk,DE,2,inc infection,717283
B,50 wk,DE,2,inc hosp,1092
B,51 wk,DE,2,inc infection,683439
B,51 wk,DE,2,inc hosp,1092
B,52 wk,DE,2,inc infection,696904
B,52 wk,DE,2,inc hosp,1092
B,53 wk,DE,2,inc infection,680528
B,1 wk,DE,3,inc hosp,2911
B,1 wk,DE,3,inc infection,1381799
B,2 wk,DE,3,inc hosp,2547
B,2 wk,DE,3,inc infection,1612159
B,3 wk,DE,3,inc hosp,5095
B,3 wk,DE,3,inc infection,1934591
B,4 wk,DE,3,inc hosp,6187
B,4 wk,DE,3,inc infection,2847662
B,5 wk,DE,3,inc hosp,6550
B,5 wk,DE,3,inc infection,4062422
B,6 wk,DE,3,inc hosp,8734
B,6 wk,DE,3,inc infection,5304476
B,7 wk,DE,3,inc hosp,13465
B,7 wk,DE,3,inc infection,6211361
B,8 wk,DE,3,inc hosp,10190
B,8 wk,DE,3,inc infection,6133118
B,9 wk,DE,3,inc hosp,15648
B,9 wk,DE,3,inc infection,5398731
B,10 wk,DE,3,inc hosp,14557
B,10 wk,DE,3,inc infection,4387401
B,11 wk,DE,3,inc hosp,10917
B,11 wk,DE,3,inc infection,3445580
B,12 wk,DE,3,inc hosp,7278
B,12 wk,DE,3,inc infection,2493933
B,13 wk,DE,3,inc hosp,5459
B,13 wk,DE,3,inc infection,1845795
B,14 wk,DE,3,inc hosp,4367
B,14 wk,DE,3,inc infection,1582682
B,15 wk,DE,3,inc hosp,1820
B,15 wk,DE,3,inc infection,1489882
B,16 wk,DE,3,inc hosp,2547
B,16 wk,DE,3,inc infection,1521179
B,17 wk,DE,3,inc hosp,4003
B,17 wk,DE,3,inc infection,1476053
B,18 wk,DE,3,inc hosp,728
B,18 wk,DE,3,inc infection,1366150
B,19 wk,DE,3,inc hosp,2183
B,19 wk,DE,3,inc infection,1218035
B,20 wk,DE,3,inc hosp,3275
B,20 wk,DE,3,inc infection,1080838
B,21 wk,DE,3,inc hosp,2547
B,21 wk,DE,3,inc infection,937454
B,22 wk,DE,3,inc hosp,2547
B,22 wk,DE,3,inc infection,843563
B,23 wk,DE,3,inc hosp,1456
B,23 wk,DE,3,inc infection,642316
B,24 wk,DE,3,inc hosp,1456
B,24 wk,DE,3,inc infection,491654
B,25 wk,DE,3,inc hosp,1820
B,25 wk,DE,3,inc infection,500752
B,26 wk,DE,3,inc hosp,364
B,26 wk,DE,3,inc infection,600102
B,27 wk,DE,3,inc hosp,728
B,27 wk,DE,3,inc infection,684895
B,28 wk,DE,3,inc hosp,2183
B,28 wk,DE,3,inc infection,690717
B,29 wk,DE,3,inc infection,744941
B,29 wk,DE,3,inc hosp,728
B,30 wk,DE,3,inc infection,764957
B,30 wk,DE,3,inc hosp,2183
B,31 wk,DE,3,inc infection,813722
B,31 wk,DE,3,inc hosp,364
B,32 wk,DE,3,inc infection,899607
B,32 wk,DE,3,inc hosp,0
B,33 wk,DE,3,inc infection,998956
B,33 wk,DE,3,inc hosp,2183
B,34 wk,DE,3,inc infection,1065189
B,34 wk,DE,3,inc hosp,364
B,35 wk,DE,3,inc infection,1219855
B,35 wk,DE,3,inc hosp,1456
B,36 wk,DE,3,inc infection,1361419
B,36 wk,DE,3,inc hosp,2911
B,37 wk,DE,3,inc infection,1465500
B,37 wk,DE,3,inc hosp,1456
B,38 wk,DE,3,inc infection,1557207
B,38 wk,DE,3,inc hosp,1820
B,39 wk,DE,3,inc infection,1569217
